Period,USD
8464,276
8465,271.45
8466,269.9
8467,269.1
8468,268.6
8469,267.6
8470,267.55
8471,265.2
8472,266.85
8473,267.2
8474,266.55
8475,267.55
8476,266.4
8477,268
8478,266.85
8479,268.1
8480,271.55
8481,270.1
8482,269.25
8483,268.9
8484,269.25
8485,267.15
8486,265.85
8487,266.4
8488,265.55
8489,267.7
8490,268.3
8491,267.5
8492,267.9
8493,266.7
8494,266.5
8495,269
8496,273.35
8497,275.1
8498,274.1
8499,276.35
8500,275.1
8501,276.25
8502,277.75
8503,276.95
8504,277.25
8505,274.3
8506,275.15
8507,271.6
8508,272.85
8509,273.4
8510,275.35
8511,273.55
8512,272.25
8513,271.7
8514,272
8515,273.15
8516,273.2
8517,271.4
8518,279.5
8519,278.5
8520,284.5
8521,291
8522,288.65
8523,289.35
8524,288.2
8525,291.3
8526,289.65
8527,287.95
8528,291.6
8529,291.25
8530,290.85
8531,291.65
8532,291.1
8533,289.95
8534,289.15
8535,291.6
8536,292.85
8537,291.1
8538,286.5
8539,282.35
8540,282.85
8541,283.75
8542,281.25
8543,281.65
8544,282.2
8545,278.7
8546,277.55
8547,274.9
8548,276.15
8549,275.35
8550,276.95
8551,277.7
8552,280.2
8553,280.95
8554,279.45
8555,280.2
8556,278.95
8557,278.9
8558,280.5
8559,280.2
8560,277.3
8561,277.7
8562,277.65
8563,277.55
8564,276.05
8565,275.5
8566,274.2
8567,273.75
8568,273.15
8569,273.2
8570,272.55
8571,273.05
8572,273.65
8573,274.6
8574,274.65
8575,274.7
8576,275.25
8577,276.55
8578,275.75
8579,274.1
8580,274.75
8581,273.35
8582,272.6
8583,273.25
8584,273.95
8585,274.85
8586,277.8
8587,278.85
8588,278.9
8589,276.25
8590,277.8
8591,277.7
8592,278.05
8593,277.6
8594,276.5
8595,278.1
8596,278.65
8597,278.95
8598,279.65
8599,278.2
8600,279.35
8601,287
8602,286.6
8603,286.4
8604,283.85
8605,287.95
8606,285.15
8607,283.7
8608,282.65
8609,283.35
8610,281.6
8611,279.05
8612,279
8613,279.35
8614,277.8
8615,280.95
8616,281.5
8617,282
8618,285.8
8619,290.35
8620,297.45
8621,300.35
8622,305.1
8623,301.5
8624,298.9
8625,298.6
8626,298.1
8627,300.4
8628,298.5
8629,297.25
8630,294.2
8631,291.15
8632,293.35
8633,291.8
8634,293
8635,299.3
8636,296.55
8637,295.8
8638,299.55
8639,296.6
8640,294.35
8641,292.15
8642,289.3
8643,291.75
8644,292
8645,293.75
8646,292.7
8647,291
8648,291
8649,293.2
8650,292.7
8651,292.25
8652,293.65
8653,297.7
8654,297.1
8655,297.5
8656,303
8657,302.65
8658,304.95
8659,301.5
8660,300.8
8661,298.5
8662,299.3
8663,297.8
8664,301.8
8665,301.65
8666,301.8
8667,299.35
8668,300.15
8669,302.3
8670,303.7
8671,303.35
8672,303.25
8673,304.5
8674,305.1
8675,307.65
8676,310.65
8677,309.35
8678,308.3
8679,308.1
8680,308.85
8681,312.65
8682,310.9
8683,308.75
8684,310.65
8685,311.6
8686,309.95
8687,307.5
8688,309.05
8689,310.65
8690,311.8
8691,315.1
8692,318.25
8693,316.25
8694,320.9
8695,320.8
8696,321.4
8697,325.2
8698,324.65
8699,327.25
8700,324.5
8701,322.9
8702,326.55
8703,323.1
8704,319
8705,319.55
8706,317.6
8707,319.7
8708,317.95
8709,318.05
8710,321.85
8711,320.85
8712,323.5
8713,326.35
8714,323.1
8715,324.6
8716,319.45
8717,319.05
8718,312.3
8719,312.9
8720,312.85
8721,310.9
8722,310.75
8723,313
8724,312.45
8725,315.95
8726,314.5
8727,316.5
8728,316.35
8729,320.35
8730,317.75
8731,316.6
8732,319.15
8733,324
8734,320.3
8735,313.6
8736,310.25
8737,308.6
8738,303.05
8739,304.45
8740,305.5
8741,300.65
8742,306.5
8743,307.6
8744,306.75
8745,307.8
8746,312.95
8747,309.6
8748,316.25
8749,314.7
8750,316.25
8751,312.7
8752,314.55
8753,313.05
8754,307.6
8755,308.35
8756,306.45
8757,305.8
8758,309.4
8759,310.95
8760,310.65
8761,312.4
8762,312.25
8763,313.5
8764,312.7
8765,316.2
8766,317.9
8767,322.2
8768,318.35
8769,317.15
8770,318
8771,318.5
8772,316.55
8773,315.3
8774,317.6
8775,320.15
8776,321.55
8777,323.45
8778,323.3
8779,325.25
8780,322.35
8781,320.15
8782,322.4
8783,322.6
8784,320.4
8785,322.7
8786,321.65
8787,322.35
8788,320.7
8789,318.8
8790,319.5
8791,317.1
8792,318
8793,317.5
8794,314
8795,312.8
8796,312.45
8797,313.4
8798,311.65
8799,313.4
8800,311.1
8801,312.3
8802,313.3
8803,316.35
8804,316.8
8805,316.35
8806,318.75
8807,317.2
8808,318.9
8809,317.5
8810,319.7
8811,322.55
8812,321.1
8813,321.9
8814,323.2
8815,318.6
8816,318.5
8817,319.8
8818,319.8
8819,319
8820,318.4
8821,318.2
8822,319.5
8823,318
8824,318.2
8825,317.3
8826,318.25
8827,317.3
8828,317.7
8829,320.7
8830,322.1
8831,325.3
8832,325.3
8833,325.95
8834,323.75
8835,326.15
8836,333.5
8837,332.9
8838,341
8839,337.05
8840,345.75
8841,343.1
8842,343.9
8843,345
8844,348.3
8845,348.5
8846,342.75
8847,342.2
8848,344
8849,356.1
8850,348.7
8851,346.75
8852,354.6
8853,353.15
8854,352.35
8855,353.75
8856,351.9
8857,350.85
8858,358.2
8859,355.8
8860,355.55
8861,359.25
8862,363.3
8863,364.1
8864,370.8
8865,366.45
8866,369.85
8867,363
8868,370.35
8869,369
8870,374.85
8871,385
8872,372.5
8873,370.55
8874,371.75
8875,362.15
8876,363.15
8877,354.25
8878,356.25
8879,346.55
8880,347
8881,347.2
8882,351.1
8883,354
8884,352.9
8885,359.1
8886,352.55
8887,354
8888,347.65
8889,348.45
8890,352.4
8891,354.5
8892,353.25
8893,356.6
8894,353.1
8895,353.15
8896,349
8897,342.9
8898,335.5
8899,340.5
8900,334.9
8901,339
8902,335.5
8903,332.55
8904,330.15
8905,333
8906,329.6
8907,333.15
8908,330.3
8909,335.35
8910,335.65
8911,330.25
8912,324.7
8913,323.2
8914,319.75
8915,322.3
8916,324.1
8917,325.1
8918,325.05
8919,325.6
8920,323.7
8921,323.85
8922,326.1
8923,333.25
8924,333.8
8925,332
8926,333.4
8927,333.75
8928,332.6
8929,336
8930,338.95
8931,341.25
8932,342.65
8933,343
8934,341.4
8935,348.7
8936,350.35
8937,350.75
8938,348.9
8939,353.85
8940,352.55
8941,359.75
8942,368
8943,364.9
8944,369.6
8945,369.7
8946,372.35
8947,364.55
8948,361.1
8949,365.8
8950,361.3
8951,365.3
8952,365.3
8953,362.6
8954,367.35
8955,362.8
8956,359.4
8957,354.15
8958,354.2
8959,353.95
8960,359
8961,359.75
8962,361.25
8963,356.45
8964,359.6
8965,356.05
8966,354.35
8967,347.85
8968,345.85
8969,343.5
8970,345.15
8971,348.55
8972,351.2
8973,349.6
8974,351.1
8975,350.25
8976,345.3
8977,345.45
8978,343.4
8979,344.2
8980,344.5
8981,348.5
8982,343
8983,344.6
8984,344
8985,347.8
8986,352.25
8987,352.2
8988,359.8
8989,361.1
8990,361.95
8991,364
8992,359.1
8993,355.75
8994,353.05
8995,348.95
8996,349.5
8997,352.65
8998,350.15
8999,353.5
9000,357
9001,360
9002,356
9003,362.25
9004,363.3
9005,361.3
9006,358.3
9007,362.2
9008,364
9009,360.75
9010,360.75
9011,364.3
9012,370.9
9013,371
9014,376.35
9015,375.5
9016,372.2
9017,373
9018,371
9019,376.4
9020,378.2
9021,381.15
9022,379.05
9023,377.5
9024,375.3
9025,374.9
9026,372.9
9027,376.95
9028,376.3
9029,386.2
9030,386.45
9031,385.25
9032,391.85
9033,384.1
9034,379.85
9035,384.5
9036,385
9037,385.15
9038,383.95
9039,372.75
9040,376.2
9041,376.6
9042,376.45
9043,370.35
9044,370.8
9045,373.65
9046,374.5
9047,371.2
9048,371.8
9049,371.45
9050,374.8
9051,381.55
9052,386.75
9053,384.6
9054,386.75
9055,386.55
9056,382.7
9057,391
9058,384.6
9059,383.25
9060,378.3
9061,382.15
9062,381.9
9063,381
9064,382.85
9065,386.4
9066,388.05
9067,395.5
9068,395.35
9069,398
9070,392.4
9071,397.15
9072,395.75
9073,393.85
9074,394.25
9075,391.5
9076,392
9077,396.25
9078,398.1
9079,398.75
9080,401.05
9081,403.3
9082,402.4
9083,402
9084,408.75
9085,408.25
9086,407.3
9087,404
9088,406.6
9089,404.5
9090,409.7
9091,407.5
9092,410.75
9093,408.75
9094,410.8
9095,409.6
9096,410.8
9097,413.5
9098,415.6
9099,417.25
9100,415.2
9101,417.75
9102,428
9103,420.65
9104,418.1
9105,422.8
9106,428.2
9107,424.5
9108,421
9109,415.5
9110,410.3
9111,407.1
9112,408.3
9113,411.25
9114,412
9115,411.4
9116,406.2
9117,404
9118,410.7
9119,410.15
9120,401.3
9121,401.85
9122,401.75
9123,399.6
9124,399.3
9125,396.4
9126,406.7
9127,408.35
9128,406.4
9129,411.4
9130,412.1
9131,410.7
9132,413.7
9133,415.9
9134,410.2
9135,408.25
9136,399.85
9137,401.45
9138,403.4
9139,395.05
9140,392.25
9141,398.5
9142,398.6
9143,390.35
9144,394.15
9145,393.5
9146,399.4
9147,401.2
9148,400.8
9149,397.4
9150,400.75
9151,399
9152,399.6
9153,402
9154,407.15
9155,411
9156,414.1
9157,415.2
9158,417.6
9159,416.6
9160,417.5
9161,420.9
9162,419.15
9163,423
9164,425.3
9165,426.1
9166,420.55
9167,416.95
9168,419.25
9169,422
9170,417.45
9171,405.75
9172,398
9173,399.75
9174,405.3
9175,398.8
9176,393.75
9177,391.35
9178,396.25
9179,396.5
9180,397.15
9181,396.75
9182,382.75
9183,387.3
9184,389.75
9185,394.3
9186,392
9187,386.85
9188,374.1
9189,378
9190,381.15
9191,375.5
9192,373.5
9193,380.8
9194,379
9195,380.2
9196,380.45
9197,382.25
9198,383.85
9199,387.6
9200,390.5
9201,391.45
9202,393.85
9203,395.85
9204,395.85
9205,391.4
9206,388.1
9207,393.45
9208,394.95
9209,389.3
9210,384.25
9211,384.55
9212,382.9
9213,382.3
9214,387.75
9215,386
9216,388.7
9217,393.85
9218,394.6
9219,395.25
9220,396.75
9221,401.15
9222,401.7
9223,396.75
9224,393.75
9225,394.5
9226,394.7
9227,398.4
9228,398.4
9229,397.35
9230,402.2
9231,406.6
9232,408.55
9233,404.25
9234,403.3
9235,403.9
9236,403.7
9237,406.95
9238,405.5
9239,401.1
9240,395
9241,392.85
9242,391.65
9243,392.25
9244,386.2
9245,388.75
9246,389.6
9247,393.25
9248,390.6
9249,392.7
9250,391.8
9251,392.25
9252,398.6
9253,399.05
9254,396.25
9255,396.25
9256,392.75
9257,399.3
9258,401.45
9259,403.2
9260,406.3
9261,405.8
9262,409.95
9263,406.9
9264,405.5
9265,405.95
9266,406.85
9267,408.1
9268,408
9269,407.8
9270,405.8
9271,401.6
9272,401.8
9273,398.1
9274,399.25
9275,400.65
9276,400.75
9277,403.5
9278,404.8
9279,404.4
9280,404.6
9281,404.15
9282,405.45
9283,407.5
9284,408.05
9285,409.45
9286,409
9287,410.3
9288,411.55
9289,412.35
9290,418.15
9291,416.85
9292,414.25
9293,417.95
9294,417.9
9295,418.05
9296,421.75
9297,418.2
9298,412.45
9299,414.65
9300,417.8
9301,418.5
9302,416.25
9303,421.7
9304,425.5
9305,422.4
9306,429
9307,427.15
9308,425.85
9309,423.85
9310,426.2
9311,428.1
9312,425.1
9313,422.2
9314,426.3
9315,428.75
9316,432.95
9317,432.3
9318,435.1
9319,433.35
9320,436.9
9321,439.5
9322,437.95
9323,444.5
9324,444.3
9325,443.7
9326,447
9327,447
9328,448.65
9329,451.7
9330,451.55
9331,450.4
9332,452
9333,451.1
9334,454.35
9335,449.15
9336,455.75
9337,453.75
9338,445.75
9339,437.35
9340,433.9
9341,436.95
9342,438.6
9343,437.8
9344,441.25
9345,439.2
9346,441.75
9347,441.85
9348,442.7
9349,442.4
9350,442.2
9351,443.5
9352,435.15
9353,438
9354,426.8
9355,425.5
9356,425.8
9357,423.15
9358,421.25
9359,422.55
9360,421.7
9361,424.65
9362,421.7
9363,422.85
9364,422.55
9365,424.1
9366,421.7
9367,423.3
9368,427.6
9369,426.2
9370,423.7
9371,426.3
9372,426.4
9373,423.8
9374,421.15
9375,421.9
9376,419.8
9377,416.5
9378,414.5
9379,411.5
9380,413.2
9381,413.5
9382,417.05
9383,422.8
9384,424.6
9385,424.15
9386,426.6
9387,426.55
9388,427.1
9389,430.75
9390,433.25
9391,434.75
9392,432.4
9393,436.55
9394,434.65
9395,429.15
9396,433.25
9397,429.65
9398,433.6
9399,434.85
9400,439.9
9401,440.2
9402,440.95
9403,442.75
9404,442
9405,441.2
9406,442.65
9407,436.65
9408,436.25
9409,430.65
9410,427.25
9411,424.9
9412,426.95
9413,426.5
9414,427.5
9415,427.45
9416,425.95
9417,423.7
9418,426.6
9419,426.4
9420,425.4
9421,428.1
9422,429.15
9423,428.85
9424,427.2
9425,423.65
9426,425.65
9427,426.9
9428,432.4
9429,433.4
9430,433.4
9431,433
9432,434.7
9433,434.1
9434,432.75
9435,433.2
9436,429.2
9437,429.2
9438,430.5
9439,429.7
9440,425.8
9441,426.9
9442,428.35
9443,426.25
9444,421.45
9445,419.9
9446,420.35
9447,419.4
9448,421.75
9449,420.7
9450,417.6
9451,418.25
9452,418.5
9453,418.75
9454,418.6
9455,416.9
9456,416.1
9457,417.2
9458,423.2
9459,424.8
9460,426.6
9461,424.9
9462,423.55
9463,422.75
9464,425.6
9465,426.95
9466,426.65
9467,431.3
9468,436.05
9469,440.5
9470,434.35
9471,437.5
9472,437.15
9473,442.95
9474,439.35
9475,437.5
9476,434.9
9477,436.8
9478,434.2
9479,427.6
9480,426
9481,423.85
9482,427.85
9483,423.75
9484,425
9485,426.95
9486,425.55
9487,422.5
9488,419.6
9489,421.6
9490,420
9491,420.65
9492,423.65
9493,426.35
9494,424.85
9495,424.5
9496,422.75
9497,425.3
9498,427.15
9499,431.35
9500,431.85
9501,433.6
9502,435.6
9503,437.5
9504,436.85
9505,434.7
9506,436.3
9507,437.8
9508,447.25
9509,442.6
9510,440.85
9511,444.25
9512,439
9513,439.25
9514,437.5
9515,439.85
9516,438.25
9517,439
9518,438.5
9519,436.15
9520,433
9521,435.5
9522,446.3
9523,445.6
9524,443.5
9525,444.5
9526,444.8
9527,446.7
9528,449.15
9529,448.7
9530,447.85
9531,449.1
9532,458.1
9533,461.95
9534,470
9535,467
9536,472.75
9537,464.5
9538,461.05
9539,465.65
9540,462
9541,472.5
9542,473.4
9543,465
9544,467.5
9545,465.25
9546,466.3
9547,472
9548,477.5
9549,475.5
9550,478.5
9551,471.25
9552,470.7
9553,472.35
9554,473
9555,468.4
9556,464
9557,463.15
9558,463.75
9559,467
9560,471.55
9561,473.25
9562,473.65
9563,472.65
9564,465.55
9565,461.65
9566,464.8
9567,461.35
9568,457.6
9569,457.15
9570,462.6
9571,467
9572,465.9
9573,469.75
9574,467.55
9575,470.65
9576,480.75
9577,487.9
9578,488
9579,493
9580,488.85
9581,492.75
9582,495.7
9583,497.3
9584,497.1
9585,493.8
9586,494.4
9587,504.75
9588,505
9589,508.25
9590,512.3
9591,514.85
9592,524.75
9593,537.5
9594,522.8
9595,513.75
9596,502.4
9597,502.5
9598,507.45
9599,505.75
9600,494.5
9601,494.75
9602,503.6
9603,509.15
9604,517
9605,513
9606,520.75
9607,534.35
9608,531.6
9609,529.5
9610,541
9611,545.25
9612,542.25
9613,547.5
9614,547.25
9615,559.4
9616,558.05
9617,544.75
9618,547.7
9619,559.25
9620,558.5
9621,556.65
9622,562.25
9623,562.25
9624,559.75
9625,560.3
9626,569.8
9627,567.2
9628,571.85
9629,571.85
9630,570
9631,568.25
9632,548.65
9633,559
9634,558.75
9635,546.6
9636,540.5
9637,544.3
9638,540.65
9639,545.75
9640,556
9641,553.4
9642,551.75
9643,552.5
9644,550.75
9645,556.1
9646,556.5
9647,562.6
9648,563.75
9649,568.6
9650,568
9651,555.25
9652,548.6
9653,547.25
9654,545.4
9655,545.25
9656,545.25
9657,551.25
9658,553.25
9659,555.5
9660,554.25
9661,553
9662,548.5
9663,548
9664,549.75
9665,564
9666,563.75
9667,562.25
9668,578.5
9669,584
9670,585.5
9671,585
9672,583.85
9673,595.5
9674,597
9675,597.5
9676,599.5
9677,596.75
9678,597
9679,616.75
9680,623.75
9681,644.5
9682,623.5
9683,634
9684,627.75
9685,630.75
9686,636.5
9687,638.25
9688,657.75
9689,675.25
9690,664.65
9691,682
9692,682
9693,679.75
9694,704.3
9695,707
9696,725.75
9697,693
9698,681
9699,713
9700,688
9701,682
9702,645.5
9703,661.7
9704,667.5
9705,643.75
9706,652
9707,652.25
9708,654
9709,633.25
9710,630.8
9711,644.5
9712,634.6
9713,623.5
9714,619
9715,612.25
9716,607.75
9717,590.75
9718,567.25
9719,574.25
9720,581.5
9721,569.75
9722,571
9723,576.5
9724,594.4
9725,582.6
9726,586.25
9727,587.7
9728,584
9729,581.75
9730,600.4
9731,619.5
9732,620.9
9733,625.75
9734,623.75
9735,631
9736,624.5
9737,628.35
9738,642
9739,648.8
9740,660.4
9741,671.5
9742,647.5
9743,626
9744,642.9
9745,626.75
9746,616.4
9747,618.75
9748,617.75
9749,634.2
9750,631.25
9751,637
9752,635.5
9753,648.25
9754,646.25
9755,644.5
9756,647.25
9757,645.4
9758,640.5
9759,650.5
9760,641.55
9761,628
9762,624.75
9763,626
9764,630.75
9765,614.75
9766,621.5
9767,626.5
9768,623.5
9769,623.5
9770,622
9771,616.85
9772,614.7
9773,621.75
9774,624
9775,626.75
9776,629.75
9777,636.7
9778,634
9779,611.5
9780,597.1
9781,596
9782,581.5
9783,593.4
9784,578.6
9785,581.5
9786,582.5
9787,576.25
9788,580.5
9789,592
9790,589.5
9791,591.25
9792,595.1
9793,603.5
9794,601.75
9795,602
9796,593
9797,578.5
9798,568.25
9799,570.6
9800,578.25
9801,577.25
9802,574
9803,575.9
9804,577.9
9805,593
9806,594.9
9807,595.25
9808,589.75
9809,598
9810,588.5
9811,578.4
9812,581.6
9813,591.8
9814,593.75
9815,604.75
9816,600.9
9817,611.25
9818,615.75
9819,625.65
9820,625.75
9821,625.75
9822,625.5
9823,618
9824,632.25
9825,628.5
9826,623.4
9827,620.25
9828,624.5
9829,618.25
9830,624
9831,625
9832,627.75
9833,630.7
9834,636
9835,637.5
9836,637.75
9837,638.25
9838,638.4
9839,644.4
9840,644.8
9841,643
9842,636.75
9843,630.5
9844,630.9
9845,625.5
9846,629.5
9847,629
9848,628.75
9849,626
9850,617.5
9851,616
9852,623.4
9853,622
9854,619.75
9855,628.3
9856,629
9857,635.7
9858,640.75
9859,636.75
9860,625.25
9861,626
9862,608.3
9863,612
9864,610.75
9865,613.5
9866,614.1
9867,628.25
9868,625.6
9869,623.25
9870,632.8
9871,629
9872,635.1
9873,637.5
9874,643
9875,648.75
9876,645.7
9877,643.4
9878,642.25
9879,645.75
9880,652.55
9881,654.75
9882,648
9883,653.9
9884,655.25
9885,650.55
9886,657.85
9887,663.35
9888,664.75
9889,668.25
9890,670
9891,665.25
9892,670.5
9893,668.6
9894,658.6
9895,676.4
9896,677.5
9897,684.5
9898,684.5
9899,677
9900,673.6
9901,664
9902,638.6
9903,644.6
9904,646.35
9905,653.75
9906,653.85
9907,652.5
9908,650.5
9909,640.75
9910,646.1
9911,650.65
9912,654.5
9913,654.4
9914,660.5
9915,664
9916,662.15
9917,659.65
9918,665.15
9919,665.6
9920,664.9
9921,663.5
9922,663.3
9923,663.5
9924,665.9
9925,672.6
9926,676.85
9927,679.1
9928,678.5
9929,677
9930,687.25
9931,688
9932,690.4
9933,687.25
9934,687.6
9935,691
9936,689.7
9937,686.2
9938,685.5
9939,672.5
9940,678
9941,677.5
9942,673.25
9943,675.9
9944,680.8
9945,685.9
9946,686.5
9947,677.85
9948,667.85
9949,674.2
9950,667
9951,670.9
9952,663.2
9953,660.75
9954,662.4
9955,663.5
9956,659.2
9957,661.5
9958,655
9959,657.6
9960,657.1
9961,656.6
9962,662.5
9963,670.75
9964,671.3
9965,669.8
9966,670.85
9967,656.75
9968,652.75
9969,652.8
9970,644.1
9971,650.75
9972,650.6
9973,658
9974,655.1
9975,659.6
9976,654.5
9977,652
9978,651.25
9979,649.55
9980,642.85
9981,645.7
9982,648.5
9983,650.5
9984,657.25
9985,654
9986,655.9
9987,647.75
9988,657
9989,661.15
9990,664
9991,663
9992,667.5
9993,667.25
9994,663.15
9995,667.75
9996,673
9997,676
9998,683.5
9999,682.75
10000,677.25
10001,675.4
10002,663.5
10003,661.5
10004,666.75
10005,660.25
10006,665.35
10007,666.35
10008,674.15
10009,669.25
10010,670.4
10011,670.85
10012,664.5
10013,669.85
10014,667.35
10015,665
10016,664.15
10017,653
10018,658.5
10019,655.5
10020,657.15
10021,662.25
10022,659.75
10023,667
10024,664.75
10025,666.3
10026,668
10027,672.75
10028,673.5
10029,679.5
10030,683.5
10031,695
10032,704
10033,704.25
10034,711.75
10035,708.1
10036,706.75
10037,710.25
10038,717.7
10039,723.75
10040,727.75
10041,735.35
10042,733.25
10043,727.7
10044,730.55
10045,729.75
10046,737.75
10047,745.25
10048,735.75
10049,733.15
10050,726.75
10051,735.85
10052,736.5
10053,728.8
10054,740.5
10055,747.5
10056,748.5
10057,755.85
10058,761.75
10059,759.75
10060,758.35
10061,768.25
10062,755.6
10063,757.5
10064,757.35
10065,765
10066,775.6
10067,792.5
10068,784
10069,783
10070,792
10071,790.75
10072,802.5
10073,817.55
10074,841.75
10075,832.25
10076,836
10077,817
10078,803.4
10079,808.25
10080,806
10081,790.25
10082,788.5
10083,789.65
10084,796.25
10085,802.25
10086,810.5
10087,836.25
10088,823.25
10089,796.5
10090,807.25
10091,794.75
10092,783.75
10093,790.25
10094,801.75
10095,788.75
10096,799.75
10097,800
10098,806.75
10099,807.5
10100,809
10101,796.25
10102,787
10103,796.25
10104,801.5
10105,799.5
10106,803
10107,810.25
10108,822.5
10109,828.5
10110,836.5
10111,840.75
10112,865.35
10113,858.75
10114,857.5
10115,873.25
10116,887.85
10117,874.25
10118,893.75
10119,911.5
10120,904.75
10121,881
10122,881.5
10123,872.75
10124,874.25
10125,862
10126,887.8
10127,891.5
10128,921.25
10129,916.5
10130,927.5
10131,923.75
10132,923.75
10133,933
10134,899.5
10135,889.75
10136,892
10137,908.25
10138,914
10139,925.5
10140,920.25
10141,905.75
10142,910.85
10143,909.75
10144,905
10145,916.5
10146,924.85
10147,943
10148,945.75
10149,947.5
10150,934
10151,958.75
10152,957
10153,969
10154,978.25
10155,981.75
10156,966.25
10157,986.25
10158,978.5
10159,973.15
10160,980.5
10161,975.75
10162,988.25
10163,997
10164,1023.5
10165,1005.75
10166,995.25
10167,913.5
10168,930.65
10169,945.75
10170,948.25
10171,944.5
10172,937.25
10173,897
10174,893.5
10175,898.25
10176,905.25
10177,914.7
10178,921
10179,906.75
10180,934.25
10181,925.5
10182,917.75
10183,931.75
10184,932.75
10185,951.5
10186,942.25
10187,915.75
10188,920.75
10189,916.25
10190,900.75
10191,883.5
10192,892.25
10193,886
10194,867.75
10195,863.5
10196,854.25
10197,878
10198,874
10199,872.25
10200,887.25
10201,882.5
10202,877
10203,863
10204,866.25
10205,885
10206,908.75
10207,907
10208,925
10209,928.25
10210,922.25
10211,923.75
10212,892
10213,893
10214,879.5
10215,891.25
10216,895.5
10217,877.25
10218,873
10219,883.5
10220,904.25
10221,884.5
10222,874.25
10223,871.25
10224,864
10225,872
10226,883
10227,884
10228,893.25
10229,900
10230,905.25
10231,888.5
10232,887.25
10233,892.5
10234,923
10235,932.75
10236,929.5
10237,936
10238,939.75
10239,930.75
10240,921
10241,929.25
10242,923.25
10243,930.75
10244,949
10245,957.75
10246,981.75
10247,974
10248,964.5
10249,961.5
10250,966.25
10251,973
10252,934.75
10253,927.75
10254,932.25
10255,929.25
10256,928.75
10257,914.1
10258,912
10259,909.5
10260,910
10261,884
10262,884.75
10263,882.5
10264,864.5
10265,863.75
10266,808.75
10267,824
10268,833.25
10269,784.75
10270,797.5
10271,791
10272,806.75
10273,821
10274,830
10275,809.75
10276,833.5
10277,832
10278,836.5
10279,832
10280,802.5
10281,794.5
10282,810.5
10283,796.25
10284,806.5
10285,799.75
10286,774.25
10287,742.75
10288,757.5
10289,779.25
10290,779.75
10291,785.5
10292,864.25
10293,837.5
10294,873
10295,892.5
10296,888.5
10297,889
10298,869
10299,876.5
10300,897
10301,876
10302,866.25
10303,842.5
10304,836.5
10305,881.75
10306,913
10307,886.75
10308,918
10309,865
10310,849.5
10311,848.5
10312,834.5
10313,801
10314,803
10315,781
10316,757.5
10317,726
10318,692.5
10319,720.5
10320,745
10321,749.25
10322,772.25
10323,728.5
10324,734
10325,734
10326,753.25
10327,739
10328,742
10329,751.75
10330,741.75
10331,731.5
10332,714
10333,729.5
10334,745
10335,736.5
10336,737.75
10337,745.25
10338,758.5
10339,816.75
10340,802.5
10341,817
10342,813.5
10343,813.5
10344,795.5
10345,772.5
10346,773.5
10347,772.75
10348,771.75
10349,772.25
10350,771
10351,785.75
10352,821
10353,813.75
10354,827.5
10355,833.5
10356,853.75
10357,872.5
10358,839
10359,846
10360,844
10361,836.75
10362,881
10363,870
10364,865
10365,869.75
10366,860
10367,844
10368,864
10369,842.5
10370,854
10371,848.5
10372,815.5
10373,827.25
10374,813
10375,824.25
10376,842.5
10377,835
10378,860.5
10379,847.75
10380,873
10381,906.5
10382,896
10383,891.25
10384,878.5
10385,918.5
10386,913.75
10387,902
10388,902.25
10389,914.75
10390,914
10391,901
10392,896
10393,922
10394,944
10395,939.25
10396,943
10397,962.25
10398,964.75
10399,973.5
10400,981
10401,987
10402,989.75
10403,956.25
10404,945
10405,943.75
10406,949.5
10407,924.75
10408,911
10409,913.25
10410,937.75
10411,934.75
10412,911.5
10413,900
10414,914.5
10415,920
10416,923
10417,920
10418,910.75
10419,937.25
10420,957
10421,952.75
10422,928.75
10423,921.25
10424,935.5
10425,927
10426,923
10427,918.5
10428,919.5
10429,914.75
10430,901.5
10431,879.5
10432,879.25
10433,887.25
10434,883.75
10435,895
10436,892.25
10437,889
10438,872
10439,870
10440,888.75
10441,885
10442,894.5
10443,909
10444,911.75
10445,897
10446,894.5
10447,889
10448,881.5
10449,903
10450,903.5
10451,912.75
10452,917.5
10453,912.5
10454,920
10455,925.75
10456,923.25
10457,925
10458,929.75
10459,921.5
10460,928.5
10461,940
10462,952.5
10463,942
10464,949.5
10465,949.75
10466,972
10467,987
10468,973.5
10469,979
10470,967.25
10471,977.75
10472,946.5
10473,952.5
10474,961.25
10475,953
10476,950
10477,932
10478,936.75
10479,933.75
10480,936.75
10481,933.75
10482,924
10483,920.25
10484,928.75
10485,934.25
10486,943
10487,939.75
10488,941
10489,931.5
10490,936
10491,932.5
10492,921.5
10493,925.75
10494,920.75
10495,914.75
10496,910
10497,908.5
10498,921.75
10499,930
10500,935.25
10501,934.5
10502,952.25
10503,947.75
10504,945.5
10505,955.25
10506,949.75
10507,956
10508,955
10509,935.5
10510,932
10511,936.5
10512,954.25
10513,953.5
10514,964.5
10515,960.75
10516,960.5
10517,953.5
10518,946
10519,943.5
10520,956
10521,957.5
10522,937.5
10523,938.25
10524,934.25
10525,943.5
10526,941.5
10527,953.75
10528,947.5
10529,949.5
10530,943.5
10531,950.75
10532,949.75
10533,955
10534,982.5
10535,987.25
10536,992.75
10537,1004.5
10538,995.75
10539,988.5
10540,998.25
10541,994.25
10542,997.5
10543,1017
10544,1020.5
10545,1014
10546,999.25
10547,1015.75
10548,1014.75
10549,1014
10550,997
10551,990.5
10552,991.75
10553,1001.25
